Notes,Compound Notebook Name,Date Copied to Master Database,Data Recorded By,Seshadri Group,Oyaizu Group,DOI,Solvent 1 (S1),S1 SMILES,S1 SMILES 1,S1 SMILES 2,S1 SMILES 3,S1 Big SMILES,S1 End Group 1,S1 End Group 2,S1 Mol %,S1 Weight %,S1 SMILES 1 Mol %,S1 SMILES 2 Mol %,S1 SMILES 3 Mol %,S1 Molar Ratio,S1 Weight Ratio,S1 Mw,S1 Mn,S1 Mn or Mw,S1 Mw/Mn,S1 DOP,S1 Molar Mass (g/mol),S1 Type,S1 Block Mol Weight,Solvent 2 (S2),S2 SMILES,S2 SMILES 1,S2 SMILES 2,S2 Mol %,S2 Weight %,S2 SMILES 1 Mol %,S2 SMILES 2 Mol %,S2 Molar Ratio,S2 Weight Ratio,S2 Mw,S2 Mn,S2 Mn or Mw,S2 Mw/Mn,S2 DOP,S2 Molar Mass (g/mol),S2 Type,Solvent 3 (S3),S3 SMILES,S3 SMILES 1,S3 Mol %,S3 Weight %,S3 Molar Ratio,S3 Weight Ratio,S3 Mw,S3 Mn,S3 Mn or Mw,S3 Mw/Mn,S3 DOP,S3 Molar Mass (g/mol),S3 Type,Solvent 4 (S4),S4 SMILES,S4 Mol %,S4 Weight %,S4 Molar Ratio,S4 Weight Ratio,S4 Mw,S4 Mn,S4 Mn or Mw,S4 Mw/Mn,S4 DOP,S4 Molar Mass (g/mol),S4 Type,Salt 1,Salt1 SMILES,Salt1 Mol %,Salt1 Weight %,Salt1 Molality (mol salt/kg polymer),Salt1 Molar Mass (g/mol),Salt 2,Salt2 SMILES,Salt2 Mol %,Salt2 Weight %,Salt2 Molality (mol salt/kg polymer),Salt2 Molar Mass (g/mol),Inorganic Material 1 (IM1),IM1 Weight %,IM1 Particle Size (nm),Tg (oC),Heating Rate (K/min),Temperature (oC),Conductivity (S/cm),log Conductivity (S/cm)
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.745278229,0.5,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TPSB-,Fc1c(F)c(F)c(S[B-](Sc2c(F)c(F)c(F)c(F)c2F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc2c(F)c(F)c(F)c(F)c2F)c(F)c1F.[Li+],0.254721771,0.5,1.228679857,813.8816584,,,,,,,,,,,,-10.0,4.46e-09,-8.350453
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.745278229,0.5,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TPSB-,Fc1c(F)c(F)c(S[B-](Sc2c(F)c(F)c(F)c(F)c2F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc2c(F)c(F)c(F)c(F)c2F)c(F)c1F.[Li+],0.254721771,0.5,1.228679857,813.8816584,,,,,,,,,,,,-20.0,2.08e-09,-8.682779
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,80.0,3.78e-05,-4.422961
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,70.0,2.4e-05,-4.619335
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,60.0,1.33e-05,-4.876133
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,50.0,8.17e-06,-5.087613
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,40.0,4.52e-06,-5.344411
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,30.0,2.34e-06,-5.63142
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,20.0,1.01e-06,-5.993958
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,10.0,3.57e-07,-6.44713
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,0.0,8.88e-08,-7.05136
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,-10.0,1.86e-08,-7.731118
,,,,,1.0,doi.org/10.1149/1.2116687,PEGM,[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],[Cu]CC(COOCCOCCOCCOCCOC)(C)[Au],,,,,,0.952380952,0.972729764,,,,,,,,1000.0,,,278.1691048,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium Trifluoromethanesulfonate (Lithium triflate),O=S(=O)([O-])C(F)(F)F.[Li+],0.047619048,0.027270236,0.179746775,155.9680291,,,,,,,,,,,,-20.0,2.39e-09,-8.622356
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.909090909,0.632086467,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.090909091,0.367913533,2.028562159,286.9332984,,,,,,,,,,-38,,110.0,0.001882574,-2.725248
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.909090909,0.632086467,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.090909091,0.367913533,2.028562159,286.9332984,,,,,,,,,,-38,,100.0,0.001292367,-2.888614
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.909090909,0.632086467,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.090909091,0.367913533,2.028562159,286.9332984,,,,,,,,,,-38,,90.0,0.000787118,-3.10396
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.909090909,0.632086467,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.090909091,0.367913533,2.028562159,286.9332984,,,,,,,,,,-38,,80.0,0.000568787,-3.24505
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.909090909,0.632086467,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.090909091,0.367913533,2.028562159,286.9332984,,,,,,,,,,-38,,70.0,0.000370943,-3.430693
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.909090909,0.632086467,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.090909091,0.367913533,2.028562159,286.9332984,,,,,,,,,,-38,,60.0,0.000214626,-3.668317
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.909090909,0.632086467,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.090909091,0.367913533,2.028562159,286.9332984,,,,,,,,,,-38,,50.0,0.000112074,-3.950495
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.909090909,0.632086467,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.090909091,0.367913533,2.028562159,286.9332984,,,,,,,,,,-38,,40.0,5.95e-05,-4.225248
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.909090909,0.632086467,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.090909091,0.367913533,2.028562159,286.9332984,,,,,,,,,,-38,,25.0,1.57e-05,-4.804455
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.9375,0.720439631,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.0625,0.279560369,1.352374768,286.9332984,,,,,,,,,,-46,,110.0,0.002190468,-2.659463
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.9375,0.720439631,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.0625,0.279560369,1.352374768,286.9332984,,,,,,,,,,-46,,100.0,0.001520821,-2.817922
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.9375,0.720439631,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.0625,0.279560369,1.352374768,286.9332984,,,,,,,,,,-46,,90.0,0.001267208,-2.897152
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.9375,0.720439631,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.0625,0.279560369,1.352374768,286.9332984,,,,,,,,,,-46,,80.0,0.000840586,-3.075418
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.9375,0.720439631,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.0625,0.279560369,1.352374768,286.9332984,,,,,,,,,,-46,,70.0,0.000520721,-3.283395
,,,,,1.0,doi.org/10.1016/j.jpowsour.2017.02.047,M-2070,[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],[Cu]CCC1C(=O)N(C(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC)C(=O)C1[Au],,,,,,0.9375,0.720439631,0.023809524,0.238095238,0.738095238,1/10/1931,,,,2070.0,,,49.296,comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.0625,0.279560369,1.352374768,286.9332984,,,,,,,,,,-46,,60.0,0.000361531,-3.441854
